Season,Basin,Sub_basin,Name,ISO_time,Type,Latitude,Longitude,Wind,Pressure,Hem_NS,Hem_EW,Region
2013,WP,MM,SOULIK,12JUL2013:09:00:00.00,TS,23.6,124.3,80,950,N,E,Pacific
2013,WP,MM,SOULIK,12JUL2013:12:00:00.00,TS,23.9,123.9,80,950,N,E,Pacific
2013,WP,MM,SOULIK,12JUL2013:15:00:00.00,TS,24.3,123.1,85,945,N,E,Pacific
2013,WP,MM,SOULIK,12JUL2013:18:00:00.00,TS,24.8,122.3,80,950,N,E,Pacific
2013,WP,MM,SOULIK,12JUL2013:21:00:00.00,TS,24.8,121.4,75,960,N,E,Pacific
2013,WP,MM,SOULIK,13JUL2013:00:00:00.00,TS,25,121.2,60,970,N,E,Pacific
2013,WP,MM,SOULIK,13JUL2013:06:00:00.00,TS,25.9,119.9,55,980,N,E,Pacific
2013,WP,MM,SOULIK,13JUL2013:12:00:00.00,TS,26.2,118.3,50,990,N,E,Pacific
2013,WP,MM,SOULIK,13JUL2013:18:00:00.00,TS,27,117.2,40,994,N,E,Pacific
2013,WP,MM,SOULIK,14JUL2013:00:00:00.00,TS,28,116.2,,998,N,E,Pacific
2013,WP,MM,SOULIK,14JUL2013:06:00:00.00,TS,29.2,115.8,,998,N,E,Pacific
2013,WP,MM,SOULIK,14JUL2013:12:00:00.00,TS,30.7,115.7,,1000,N,E,Pacific
2013,NA,NA,CHANTAL,07JUL2013:12:00:00.00,TS,9.3,-41.4,35,1011,N,W,Atlantic
2013,NA,NA,CHANTAL,07JUL2013:18:00:00.00,TS,9.5,-43.8,35,1011,N,W,Atlantic
2013,NA,NA,CHANTAL,08JUL2013:00:00:00.00,TS,9.8,-46.1,35,1010,N,W,Atlantic
2013,NA,NA,CHANTAL,08JUL2013:06:00:00.00,TS,10.1,-48.4,35,1009,N,W,Atlantic
2013,NA,NA,CHANTAL,08JUL2013:12:00:00.00,TS,10.7,-50.6,40,1008,N,W,Atlantic
2013,NA,NA,CHANTAL,08JUL2013:18:00:00.00,TS,11.4,-52.9,45,1007,N,W,Atlantic
2013,NA,NA,CHANTAL,09JUL2013:00:00:00.00,TS,12.1,-55.2,50,1006,N,W,Atlantic
2013,NA,NA,CHANTAL,09JUL2013:06:00:00.00,TS,13,-57.7,50,1005,N,W,Atlantic
2013,NA,CS,CHANTAL,09JUL2013:12:00:00.00,TS,13.9,-60.3,55,1003,N,W,Atlantic
2013,NA,CS,CHANTAL,09JUL2013:18:00:00.00,TS,14.8,-62.9,55,1006,N,W,Atlantic
2013,NA,CS,CHANTAL,10JUL2013:00:00:00.00,TS,15.6,-65.6,45,1008,N,W,Atlantic
2013,NA,CS,CHANTAL,10JUL2013:06:00:00.00,TS,16.2,-68.4,40,1010,N,W,Atlantic
2013,NA,CS,CHANTAL,10JUL2013:12:00:00.00,TS,16.7,-71.2,40,1011,N,W,Atlantic
2013,WP,MM,CIMARON,15JUL2013:06:00:00.00,TS,14,126.9,,1006,N,E,Pacific
2013,WP,MM,CIMARON,15JUL2013:12:00:00.00,TS,14.2,126.2,,1008,N,E,Pacific
2013,WP,MM,CIMARON,15JUL2013:18:00:00.00,TS,14.6,125.6,,1006,N,E,Pacific
2013,WP,MM,CIMARON,16JUL2013:00:00:00.00,TS,14.8,125,,1006,N,E,Pacific
2013,WP,MM,CIMARON,16JUL2013:06:00:00.00,TS,15.6,124.4,,1004,N,E,Pacific
2013,WP,MM,CIMARON,16JUL2013:12:00:00.00,TS,16.4,123.8,,1004,N,E,Pacific
2013,WP,MM,CIMARON,16JUL2013:18:00:00.00,TS,17.2,123.2,,1004,N,E,Pacific
2013,WP,MM,CIMARON,17JUL2013:00:00:00.00,TS,18.7,122.1,35,1002,N,E,Pacific
2013,WP,MM,CIMARON,17JUL2013:06:00:00.00,TS,19.3,120.9,35,1002,N,E,Pacific
2013,WP,MM,CIMARON,17JUL2013:12:00:00.00,TS,19.7,120,35,1002,N,E,Pacific
2013,WP,MM,CIMARON,17JUL2013:18:00:00.00,TS,20.7,119,40,1000,N,E,Pacific
2013,WP,MM,CIMARON,18JUL2013:00:00:00.00,TS,21.6,117.9,40,1000,N,E,Pacific
2013,WP,MM,CIMARON,18JUL2013:06:00:00.00,TS,22.4,117.5,40,1000,N,E,Pacific
2013,WP,MM,CIMARON,18JUL2013:12:00:00.00,TS,22.9,117.6,35,1002,N,E,Pacific
2013,WP,MM,CIMARON,18JUL2013:18:00:00.00,TS,23.5,117.9,,1004,N,E,Pacific
2013,NA,NA,DORIAN,22JUL2013:18:00:00.00,DS,11.3,-20,25,1009,N,W,Atlantic
2013,NA,NA,DORIAN,23JUL2013:00:00:00.00,DS,11.5,-20.9,25,1009,N,W,Atlantic
2013,NA,NA,DORIAN,23JUL2013:06:00:00.00,DS,11.7,-21.8,25,1009,N,W,Atlantic
2013,NA,NA,DORIAN,23JUL2013:12:00:00.00,DS,12,-22.8,25,1009,N,W,Atlantic
2013,NA,NA,DORIAN,23JUL2013:18:00:00.00,TS,12.4,-23.9,25,1008,N,W,Atlantic
2013,NA,NA,DORIAN,24JUL2013:00:00:00.00,TS,13,-25.4,30,1007,N,W,Atlantic
2013,NA,NA,DORIAN,24JUL2013:06:00:00.00,TS,13.5,-27.1,35,1006,N,W,Atlantic
2013,NA,NA,DORIAN,24JUL2013:12:00:00.00,TS,13.9,-29,40,1005,N,W,Atlantic
2013,NA,NA,DORIAN,24JUL2013:18:00:00.00,TS,14.4,-30.8,45,1004,N,W,Atlantic
2013,NA,NA,DORIAN,25JUL2013:00:00:00.00,TS,14.9,-32.4,45,1004,N,W,Atlantic
2013,NA,NA,DORIAN,25JUL2013:06:00:00.00,TS,15.3,-33.9,50,1002,N,W,Atlantic
2013,NA,NA,DORIAN,25JUL2013:12:00:00.00,TS,15.7,-35.5,50,1002,N,W,Atlantic
2013,NA,NA,DORIAN,25JUL2013:18:00:00.00,TS,16,-37.1,50,1003,N,W,Atlantic
2013,NA,NA,DORIAN,26JUL2013:00:00:00.00,TS,16.4,-38.7,45,1005,N,W,Atlantic
2013,NA,NA,DORIAN,26JUL2013:06:00:00.00,TS,16.9,-40.7,45,1006,N,W,Atlantic
2013,NA,NA,DORIAN,26JUL2013:12:00:00.00,TS,17.3,-42.8,45,1008,N,W,Atlantic
2013,NA,NA,DORIAN,26JUL2013:18:00:00.00,TS,17.6,-45,40,1010,N,W,Atlantic
2013,NA,NA,DORIAN,27JUL2013:00:00:00.00,TS,17.8,-47.1,35,1012,N,W,Atlantic
2013,NA,NA,DORIAN,27JUL2013:06:00:00.00,TS,18,-49.2,35,1012,N,W,Atlantic
2013,NA,NA,DORIAN,27JUL2013:12:00:00.00,TS,18.3,-51.1,35,1012,N,W,Atlantic
2013,NA,NA,DORIAN,27JUL2013:18:00:00.00,NR,18.6,-53,35,1012,N,W,Atlantic
2013,NA,NA,DORIAN,28JUL2013:00:00:00.00,NR,19,-54.9,35,1012,N,W,Atlantic
2013,NA,NA,DORIAN,28JUL2013:06:00:00.00,NR,19.4,-56.8,35,1013,N,W,Atlantic
2013,NA,NA,DORIAN,28JUL2013:12:00:00.00,NR,19.8,-58.6,35,1013,N,W,Atlantic
2013,NA,NA,DORIAN,28JUL2013:18:00:00.00,NR,20.1,-60.3,30,1013,N,W,Atlantic
2013,NA,NA,DORIAN,29JUL2013:00:00:00.00,NR,20.4,-62,25,1014,N,W,Atlantic
2013,NA,NA,DORIAN,29JUL2013:06:00:00.00,NR,20.6,-63.7,25,1014,N,W,Atlantic
2013,NA,NA,DORIAN,29JUL2013:12:00:00.00,NR,20.8,-65.3,25,1015,N,W,Atlantic
2013,NA,NA,DORIAN,29JUL2013:18:00:00.00,NR,21,-66.9,25,1015,N,W,Atlantic
2013,NA,NA,DORIAN,30JUL2013:00:00:00.00,NR,21.3,-68.5,25,1015,N,W,Atlantic
2013,NA,NA,DORIAN,30JUL2013:06:00:00.00,NR,21.5,-69.8,25,1015,N,W,Atlantic
2013,NA,NA,DORIAN,30JUL2013:12:00:00.00,NR,21.7,-71,25,1015,N,W,Atlantic
2013,NA,NA,DORIAN,30JUL2013:18:00:00.00,NR,21.9,-72.2,25,1015,N,W,Atlantic
2013,NA,NA,DORIAN,31JUL2013:00:00:00.00,NR,22.1,-73.3,25,1015,N,W,Atlantic
2013,NA,NA,DORIAN,31JUL2013:06:00:00.00,NR,22.4,-74.4,25,1015,N,W,Atlantic
2013,NA,NA,DORIAN,31JUL2013:12:00:00.00,NR,22.6,-75.3,25,1015,N,W,Atlantic
2013,NA,NA,DORIAN,31JUL2013:18:00:00.00,NR,22.8,-75.9,25,1015,N,W,Atlantic
2013,NA,NA,DORIAN,01AUG2013:00:00:00.00,NR,23,-76.5,25,1014,N,W,Atlantic
2013,NA,NA,DORIAN,01AUG2013:06:00:00.00,NR,23.3,-77,25,1013,N,W,Atlantic
2013,NA,NA,DORIAN,01AUG2013:12:00:00.00,NR,23.7,-77.7,25,1013,N,W,Atlantic
2013,NA,NA,DORIAN,01AUG2013:18:00:00.00,NR,24.2,-78.4,25,1013,N,W,Atlantic
2013,NA,NA,DORIAN,02AUG2013:00:00:00.00,NR,24.9,-79,25,1013,N,W,Atlantic
2013,NA,NA,DORIAN,02AUG2013:06:00:00.00,NR,25.7,-79.3,25,1013,N,W,Atlantic
2013,NA,NA,DORIAN,02AUG2013:12:00:00.00,NR,26.5,-79.4,25,1013,N,W,Atlantic
2013,NA,NA,DORIAN,02AUG2013:18:00:00.00,TS,27.4,-79.4,25,1013,N,W,Atlantic
2013,NA,NA,DORIAN,03AUG2013:00:00:00.00,TS,28.4,-79.3,30,1013,N,W,Atlantic
2013,NA,NA,DORIAN,03AUG2013:06:00:00.00,TS,29.4,-79.1,30,1013,N,W,Atlantic
2013,NA,NA,DORIAN,03AUG2013:12:00:00.00,TS,30.3,-78.8,30,1013,N,W,Atlantic
2013,NA,NA,DORIAN,03AUG2013:18:00:00.00,DS,31.1,-78.1,30,1013,N,W,Atlantic
2013,NA,NA,DORIAN,04AUG2013:00:00:00.00,DS,31.8,-77.2,30,1012,N,W,Atlantic
2013,NA,NA,DORIAN,04AUG2013:06:00:00.00,DS,32.4,-75.6,30,1011,N,W,Atlantic
2013,EP,MM,FLOSSIE,25JUL2013:00:00:00.00,TS,14.9,-121.8,30,1005,N,W,Pacific
2013,EP,MM,FLOSSIE,25JUL2013:06:00:00.00,TS,14.9,-123.5,35,1004,N,W,Pacific
2013,EP,MM,FLOSSIE,25JUL2013:12:00:00.00,TS,14.9,-125.2,35,1003,N,W,Pacific
2013,EP,MM,FLOSSIE,25JUL2013:18:00:00.00,TS,14.8,-126.7,40,1002,N,W,Pacific
2013,EP,MM,FLOSSIE,26JUL2013:00:00:00.00,TS,15.1,-128.3,40,1002,N,W,Pacific
2013,EP,MM,FLOSSIE,26JUL2013:06:00:00.00,TS,15.5,-129.9,45,1000,N,W,Pacific
2013,EP,MM,FLOSSIE,26JUL2013:12:00:00.00,TS,15.9,-131.6,45,1000,N,W,Pacific
2013,EP,MM,FLOSSIE,26JUL2013:18:00:00.00,TS,16.3,-133.3,50,999,N,W,Pacific
2013,EP,MM,FLOSSIE,27JUL2013:00:00:00.00,TS,16.8,-135,50,999,N,W,Pacific
2013,EP,MM,FLOSSIE,27JUL2013:06:00:00.00,TS,17.2,-136.7,55,997,N,W,Pacific
2013,EP,MM,FLOSSIE,27JUL2013:12:00:00.00,TS,17.7,-138.4,60,994,N,W,Pacific
2013,EP,CP,FLOSSIE,27JUL2013:18:00:00.00,TS,18.4,-140.2,55,996,N,W,Pacific
2013,EP,CP,FLOSSIE,28JUL2013:00:00:00.00,TS,18.9,-142.3,50,999,N,W,Pacific
2013,EP,CP,FLOSSIE,28JUL2013:06:00:00.00,TS,19.3,-144.3,50,999,N,W,Pacific
2013,EP,CP,FLOSSIE,28JUL2013:12:00:00.00,TS,19.7,-146,55,998,N,W,Pacific
2013,EP,CP,FLOSSIE,28JUL2013:18:00:00.00,TS,19.8,-147.7,50,1000,N,W,Pacific
2013,EP,CP,FLOSSIE,29JUL2013:00:00:00.00,TS,19.7,-149.4,50,1001,N,W,Pacific
2013,EP,CP,FLOSSIE,29JUL2013:06:00:00.00,TS,19.9,-151.1,45,1002,N,W,Pacific
2013,EP,CP,FLOSSIE,29JUL2013:12:00:00.00,TS,20.2,-152.7,40,1004,N,W,Pacific
2013,EP,CP,FLOSSIE,29JUL2013:18:00:00.00,TS,20.5,-154.2,35,1006,N,W,Pacific
2013,EP,CP,FLOSSIE,30JUL2013:00:00:00.00,TS,21,-155.7,30,1007,N,W,Pacific
2013,EP,CP,FLOSSIE,30JUL2013:06:00:00.00,TS,21.8,-157.4,30,1009,N,W,Pacific
2013,EP,CP,FLOSSIE,30JUL2013:12:00:00.00,DS,22.3,-159.4,25,1011,N,W,Pacific
2013,WP,MM,JEBI,28JUL2013:18:00:00.00,TS,13.1,123.3,,1006,N,E,Pacific
2013,WP,MM,JEBI,29JUL2013:00:00:00.00,TS,13.2,122.4,,1008,N,E,Pacific
2013,WP,MM,JEBI,29JUL2013:06:00:00.00,TS,13.4,121.6,,1006,N,E,Pacific
2013,WP,MM,JEBI,29JUL2013:12:00:00.00,TS,13.6,120.9,,1006,N,E,Pacific
2013,WP,MM,JEBI,29JUL2013:18:00:00.00,TS,13.7,120.1,,1004,N,E,Pacific
2013,WP,MM,JEBI,30JUL2013:00:00:00.00,TS,13.8,119.5,,1004,N,E,Pacific
2013,WP,MM,JEBI,30JUL2013:06:00:00.00,TS,14,118.4,,1002,N,E,Pacific
2013,WP,MM,JEBI,30JUL2013:12:00:00.00,TS,14.3,117.5,,1002,N,E,Pacific
2013,WP,MM,JEBI,30JUL2013:18:00:00.00,TS,14.6,117,,1002,N,E,Pacific
2013,WP,MM,JEBI,31JUL2013:00:00:00.00,TS,14.7,116.3,35,1000,N,E,Pacific
2013,WP,MM,JEBI,31JUL2013:06:00:00.00,TS,14.8,115.7,35,998,N,E,Pacific
2013,WP,MM,JEBI,31JUL2013:12:00:00.00,TS,15.1,115,35,994,N,E,Pacific
2013,WP,MM,JEBI,31JUL2013:18:00:00.00,TS,15.3,114.5,35,994,N,E,Pacific
2013,WP,MM,JEBI,01AUG2013:00:00:00.00,TS,15.6,113.8,35,994,N,E,Pacific
2013,WP,MM,JEBI,01AUG2013:06:00:00.00,TS,16.1,113.5,35,994,N,E,Pacific
2013,WP,MM,JEBI,01AUG2013:12:00:00.00,TS,16.4,113.2,40,992,N,E,Pacific
2013,WP,MM,JEBI,01AUG2013:18:00:00.00,TS,16.8,112.8,40,990,N,E,Pacific
2013,WP,MM,JEBI,02AUG2013:00:00:00.00,TS,17.7,112.5,40,990,N,E,Pacific
2013,WP,MM,JEBI,02AUG2013:06:00:00.00,TS,18.8,111.8,50,985,N,E,Pacific
2013,WP,MM,JEBI,02AUG2013:12:00:00.00,TS,19.7,111.1,50,985,N,E,Pacific
2013,WP,MM,JEBI,02AUG2013:18:00:00.00,TS,20.3,109.4,50,985,N,E,Pacific
2013,WP,MM,JEBI,03AUG2013:00:00:00.00,TS,21,107.9,50,985,N,E,Pacific
2013,WP,MM,JEBI,03AUG2013:06:00:00.00,TS,21.6,106.5,40,990,N,E,Pacific
2013,WP,MM,JEBI,03AUG2013:12:00:00.00,TS,22,104.5,,998,N,E,Pacific
2013,EP,MM,GIL,30JUL2013:00:00:00.00,DS,11.2,-111.6,20,1009,N,W,Pacific
2013,EP,MM,GIL,30JUL2013:06:00:00.00,DS,11.7,-112.9,20,1009,N,W,Pacific
2013,EP,MM,GIL,30JUL2013:12:00:00.00,TS,12.1,-114.2,25,1008,N,W,Pacific
2013,EP,MM,GIL,30JUL2013:18:00:00.00,TS,12.5,-115.6,35,1005,N,W,Pacific
2013,EP,MM,GIL,31JUL2013:00:00:00.00,TS,12.8,-116.9,40,1002,N,W,Pacific
2013,EP,MM,GIL,31JUL2013:06:00:00.00,TS,13.1,-118.1,45,1001,N,W,Pacific
2013,EP,MM,GIL,31JUL2013:12:00:00.00,TS,13.4,-119.2,55,997,N,W,Pacific
2013,EP,MM,GIL,31JUL2013:18:00:00.00,TS,13.7,-120.2,65,993,N,W,Pacific
2013,EP,MM,GIL,01AUG2013:00:00:00.00,TS,13.9,-121.2,70,990,N,W,Pacific
2013,EP,MM,GIL,01AUG2013:06:00:00.00,TS,14.2,-122.3,70,990,N,W,Pacific
2013,EP,MM,GIL,01AUG2013:12:00:00.00,TS,14.3,-123.5,70,990,N,W,Pacific
2013,EP,MM,GIL,01AUG2013:18:00:00.00,TS,14.3,-124.6,75,987,N,W,Pacific
2013,EP,MM,GIL,02AUG2013:00:00:00.00,TS,14.4,-125.8,75,985,N,W,Pacific
2013,EP,MM,GIL,02AUG2013:06:00:00.00,TS,14.5,-126.9,75,985,N,W,Pacific
2013,EP,MM,GIL,02AUG2013:12:00:00.00,TS,14.6,-128,65,990,N,W,Pacific
2013,EP,MM,GIL,02AUG2013:18:00:00.00,TS,14.6,-129,60,992,N,W,Pacific
2013,EP,MM,GIL,03AUG2013:00:00:00.00,TS,14.7,-130,55,995,N,W,Pacific
2013,EP,MM,GIL,03AUG2013:06:00:00.00,TS,14.9,-131,50,998,N,W,Pacific
2013,EP,MM,GIL,03AUG2013:12:00:00.00,TS,15.2,-132.1,50,999,N,W,Pacific
2013,EP,MM,GIL,03AUG2013:18:00:00.00,TS,15.4,-133.1,45,1001,N,W,Pacific
2013,EP,MM,GIL,04AUG2013:00:00:00.00,TS,15.1,-134,40,1003,N,W,Pacific
2013,EP,MM,GIL,04AUG2013:06:00:00.00,TS,14.7,-134.8,35,1006,N,W,Pacific
2013,EP,MM,GIL,04AUG2013:12:00:00.00,TS,14.5,-135.5,30,1007,N,W,Pacific
2013,EP,MM,GIL,04AUG2013:18:00:00.00,TS,14.3,-136.2,30,1007,N,W,Pacific
2013,EP,MM,GIL,05AUG2013:00:00:00.00,TS,14.1,-136.8,25,1007,N,W,Pacific
2013,EP,MM,GIL,05AUG2013:06:00:00.00,TS,13.8,-137.5,25,1007,N,W,Pacific
2013,EP,MM,GIL,05AUG2013:12:00:00.00,TS,13.7,-138.2,25,1007,N,W,Pacific
2013,EP,MM,GIL,05AUG2013:18:00:00.00,TS,13.6,-139,30,1006,N,W,Pacific
2013,EP,MM,GIL,06AUG2013:00:00:00.00,TS,13.5,-139.8,30,1006,N,W,Pacific
2013,EP,CP,GIL,06AUG2013:06:00:00.00,TS,13.4,-140.3,35,1006,N,W,Pacific
2013,EP,CP,GIL,06AUG2013:12:00:00.00,TS,13.3,-140.9,35,1006,N,W,Pacific
2013,EP,CP,GIL,06AUG2013:18:00:00.00,TS,13.3,-141.5,30,1008,N,W,Pacific
2013,NI,BB,,30JUL2013:03:00:00.00,NR,21,88,25,990,N,E,
2013,NI,BB,,30JUL2013:06:00:00.00,NR,21.5,87.5,25,990,N,E,
2013,NI,BB,,30JUL2013:12:00:00.00,NR,21.7,87,25,990,N,E,
2013,NI,BB,,30JUL2013:18:00:00.00,NR,21.7,85.5,20,992,N,E,
2013,NI,BB,,31JUL2013:00:00:00.00,NR,21.8,84,20,992,N,E,
2013,NI,BB,,31JUL2013:03:00:00.00,NR,21.8,83,20,992,N,E,
2013,NI,BB,,31JUL2013:06:00:00.00,NR,21.8,82.5,20,992,N,E,
2013,NI,BB,,31JUL2013:12:00:00.00,NR,22,80.5,20,992,N,E,
2013,NI,BB,,01AUG2013:00:00:00.00,NR,22.5,80,20,992,N,E,
2013,EP,MM,HENRIETTE,02AUG2013:00:00:00.00,DS,12.7,-116.8,25,1009,N,W,Pacific
2013,EP,MM,HENRIETTE,02AUG2013:06:00:00.00,DS,12.7,-117.6,25,1009,N,W,Pacific
2013,EP,MM,HENRIETTE,02AUG2013:12:00:00.00,DS,12.8,-118.5,25,1009,N,W,Pacific
2013,EP,MM,HENRIETTE,02AUG2013:18:00:00.00,DS,12.9,-119.5,25,1009,N,W,Pacific
2013,EP,MM,HENRIETTE,03AUG2013:00:00:00.00,DS,12.9,-120.5,25,1009,N,W,Pacific
2013,EP,MM,HENRIETTE,03AUG2013:06:00:00.00,DS,12.8,-121.5,25,1009,N,W,Pacific
2013,EP,MM,HENRIETTE,03AUG2013:12:00:00.00,TS,12.7,-122.5,25,1008,N,W,Pacific
2013,EP,MM,HENRIETTE,03AUG2013:18:00:00.00,TS,12.7,-123.5,30,1007,N,W,Pacific
2013,EP,MM,HENRIETTE,04AUG2013:00:00:00.00,TS,12.8,-124.4,35,1006,N,W,Pacific
2013,EP,MM,HENRIETTE,04AUG2013:06:00:00.00,TS,12.7,-125.3,35,1006,N,W,Pacific
2013,EP,MM,HENRIETTE,04AUG2013:12:00:00.00,TS,12.5,-126,40,1004,N,W,Pacific
2013,EP,MM,HENRIETTE,04AUG2013:18:00:00.00,TS,12.1,-126.6,45,1002,N,W,Pacific
2013,EP,MM,HENRIETTE,05AUG2013:00:00:00.00,TS,11.9,-127,45,1002,N,W,Pacific
2013,EP,MM,HENRIETTE,05AUG2013:06:00:00.00,TS,11.8,-127.5,45,1002,N,W,Pacific
2013,EP,MM,HENRIETTE,05AUG2013:12:00:00.00,TS,12,-128,50,1000,N,W,Pacific
2013,EP,MM,HENRIETTE,05AUG2013:18:00:00.00,TS,12.4,-128.7,55,998,N,W,Pacific
2013,EP,MM,HENRIETTE,06AUG2013:00:00:00.00,TS,12.9,-129.5,60,995,N,W,Pacific
2013,EP,MM,HENRIETTE,06AUG2013:06:00:00.00,TS,13.5,-130.4,70,989,N,W,Pacific
2013,EP,MM,HENRIETTE,06AUG2013:12:00:00.00,TS,14,-131.2,75,984,N,W,Pacific
2013,EP,MM,HENRIETTE,06AUG2013:18:00:00.00,TS,14.4,-132,80,981,N,W,Pacific
2013,EP,MM,HENRIETTE,07AUG2013:00:00:00.00,TS,14.8,-132.8,80,981,N,W,Pacific
2013,EP,MM,HENRIETTE,07AUG2013:06:00:00.00,TS,15.3,-133.6,80,981,N,W,Pacific
2013,EP,MM,HENRIETTE,07AUG2013:12:00:00.00,TS,15.8,-134.4,80,981,N,W,Pacific
2013,EP,MM,HENRIETTE,07AUG2013:18:00:00.00,TS,16.4,-135.3,80,981,N,W,Pacific
2013,EP,MM,HENRIETTE,08AUG2013:00:00:00.00,TS,16.8,-136.2,80,981,N,W,Pacific
2013,EP,MM,HENRIETTE,08AUG2013:06:00:00.00,TS,17.1,-137,80,981,N,W,Pacific
2013,EP,MM,HENRIETTE,08AUG2013:12:00:00.00,TS,17.2,-137.9,85,979,N,W,Pacific
2013,EP,MM,HENRIETTE,08AUG2013:18:00:00.00,TS,17.2,-138.9,90,976,N,W,Pacific
2013,EP,MM,HENRIETTE,09AUG2013:00:00:00.00,TS,17,-139.9,85,980,N,W,Pacific
2013,EP,CP,HENRIETTE,09AUG2013:06:00:00.00,TS,16.6,-140.8,65,992,N,W,Pacific
2013,EP,CP,HENRIETTE,09AUG2013:12:00:00.00,TS,16.1,-141.8,60,995,N,W,Pacific
2013,EP,CP,HENRIETTE,09AUG2013:18:00:00.00,TS,15.6,-143.3,55,996,N,W,Pacific
2013,EP,CP,HENRIETTE,10AUG2013:00:00:00.00,TS,15.1,-144.6,50,998,N,W,Pacific
2013,EP,CP,HENRIETTE,10AUG2013:06:00:00.00,TS,14.5,-145.9,45,1002,N,W,Pacific
2013,EP,CP,HENRIETTE,10AUG2013:12:00:00.00,TS,14.2,-147.5,45,1002,N,W,Pacific
2013,EP,CP,HENRIETTE,10AUG2013:18:00:00.00,TS,14,-149.3,45,1002,N,W,Pacific
2013,EP,CP,HENRIETTE,11AUG2013:00:00:00.00,TS,13.9,-151,35,1006,N,W,Pacific
2013,EP,CP,HENRIETTE,11AUG2013:06:00:00.00,TS,13.7,-153,35,1008,N,W,Pacific
2013,EP,CP,HENRIETTE,11AUG2013:12:00:00.00,TS,13.6,-155,30,1009,N,W,Pacific
2013,EP,CP,HENRIETTE,11AUG2013:18:00:00.00,DS,13.5,-157.2,30,1010,N,W,Pacific
2013,EP,CP,HENRIETTE,12AUG2013:00:00:00.00,DS,13.4,-159.3,25,1010,N,W,Pacific
2013,WP,MM,MANGKHUT,05AUG2013:00:00:00.00,TS,10.7,117.7,,1006,N,E,Pacific
2013,WP,MM,MANGKHUT,05AUG2013:06:00:00.00,TS,11.4,116.9,,1004,N,E,Pacific
2013,WP,MM,MANGKHUT,05AUG2013:12:00:00.00,TS,12,115.5,,1004,N,E,Pacific
2013,WP,MM,MANGKHUT,05AUG2013:18:00:00.00,TS,13.1,113.5,,1004,N,E,Pacific
2013,WP,MM,MANGKHUT,06AUG2013:00:00:00.00,TS,14,112.8,,1002,N,E,Pacific
2013,WP,MM,MANGKHUT,06AUG2013:06:00:00.00,TS,15.1,111.8,,1002,N,E,Pacific
2013,WP,MM,MANGKHUT,06AUG2013:12:00:00.00,TS,15.8,110.8,35,998,N,E,Pacific
2013,WP,MM,MANGKHUT,06AUG2013:18:00:00.00,TS,17.1,109.5,35,996,N,E,Pacific
2013,WP,MM,MANGKHUT,07AUG2013:00:00:00.00,TS,18.1,108.3,40,994,N,E,Pacific
2013,WP,MM,MANGKHUT,07AUG2013:06:00:00.00,TS,18.7,106.8,40,992,N,E,Pacific
2013,WP,MM,MANGKHUT,07AUG2013:12:00:00.00,TS,19,106.4,40,994,N,E,Pacific
2013,WP,MM,MANGKHUT,07AUG2013:18:00:00.00,TS,19.7,105.4,35,996,N,E,Pacific
2013,WP,MM,MANGKHUT,08AUG2013:00:00:00.00,TS,20,104.2,,1000,N,E,Pacific
2013,WP,MM,UTOR,08AUG2013:12:00:00.00,TS,12.1,136.6,,1008,N,E,Pacific
2013,WP,MM,UTOR,08AUG2013:18:00:00.00,TS,12.6,135.8,,1006,N,E,Pacific
2013,WP,MM,UTOR,09AUG2013:00:00:00.00,TS,13.3,135,,1006,N,E,Pacific
2013,WP,MM,UTOR,09AUG2013:06:00:00.00,TS,13.5,133.6,,1004,N,E,Pacific
2013,WP,MM,UTOR,09AUG2013:12:00:00.00,TS,13.5,132.6,,1004,N,E,Pacific
2013,WP,MM,UTOR,09AUG2013:18:00:00.00,TS,13.5,131.7,35,1002,N,E,Pacific
2013,WP,MM,UTOR,10AUG2013:00:00:00.00,TS,13.6,130.6,45,992,N,E,Pacific
2013,WP,MM,UTOR,10AUG2013:06:00:00.00,TS,13.9,129.2,70,965,N,E,Pacific
2013,WP,MM,UTOR,10AUG2013:12:00:00.00,TS,14,128.2,80,955,N,E,Pacific
2013,WP,MM,UTOR,10AUG2013:18:00:00.00,TS,14.2,127,80,955,N,E,Pacific
2013,WP,MM,UTOR,11AUG2013:00:00:00.00,TS,14.5,125.9,85,950,N,E,Pacific
2013,WP,MM,UTOR,11AUG2013:06:00:00.00,TS,15.1,124.8,90,940,N,E,Pacific
2013,WP,MM,UTOR,11AUG2013:12:00:00.00,TS,15.5,123.5,105,925,N,E,Pacific
2013,WP,MM,UTOR,11AUG2013:18:00:00.00,TS,16.1,122.2,95,935,N,E,Pacific
2013,WP,MM,UTOR,12AUG2013:00:00:00.00,TS,16.7,120.8,75,955,N,E,Pacific
2013,WP,MM,UTOR,12AUG2013:06:00:00.00,TS,17.2,119.2,70,965,N,E,Pacific
2013,WP,MM,UTOR,12AUG2013:12:00:00.00,TS,17.9,118,70,965,N,E,Pacific
2013,WP,MM,UTOR,12AUG2013:18:00:00.00,TS,18,116.5,70,965,N,E,Pacific
2013,WP,MM,UTOR,13AUG2013:00:00:00.00,TS,18.3,115.2,70,960,N,E,Pacific
2013,WP,MM,UTOR,13AUG2013:06:00:00.00,TS,18.8,114.1,70,960,N,E,Pacific
2013,WP,MM,UTOR,13AUG2013:12:00:00.00,TS,19.2,113.5,70,960,N,E,Pacific
