Season,Name,Basin,Type,MaxWindMPH,MinPressure,StartDate,EndDate,Hem_NS,Hem_EW,Lat,Lon
2008,GUSTAV,NA,ET,155,941,25AUG2008,05SEP2008,N,W,22.4,-83.1
2008,HAGUPIT,WP,TS,104,935,17SEP2008,25SEP2008,N,E,21.1,112.5
2008,HAISHEN,WP,ET,46,1000,14NOV2008,18NOV2008,N,E,26.2,150.8
2008,HALONG,WP,ET,69,975,14MAY2008,24MAY2008,N,E,15.9,119.2
2008,HANNA,NA,ET,86,977,28AUG2008,08SEP2008,N,W,21.8,-72.3
2008,HELEN,SI,NR,58,975,28DEC2007,06JAN2008,S,E,-13.2,129.4
2008,HERNAN,EP,DS,121,956,06AUG2008,16AUG2008,N,W,15.5,-122.8
2008,HIGOS,WP,TS,40,996,28SEP2008,06OCT2008,N,E,15.3,116.3
2008,HONDO,SI,TS,132,915,02FEB2008,29FEB2008,S,E,-14.9,82.7
2008,IKE,NA,ET,144,935,01SEP2008,15SEP2008,N,W,22.4,-55
2008,ISELLE,EP,DS,52,999,13AUG2008,23AUG2008,N,W,17.6,-109.1
2008,IVAN,SI,TS,115,930,05FEB2008,27FEB2008,S,E,-16.7,51.1
2008,JANGMI,WP,ET,132,905,24SEP2008,05OCT2008,N,E,21.3,124.4
2008,JOKWE,SI,TS,121,940,02MAR2008,16MAR2008,S,E,-15,41.4
2008,JOSEPHINE,NA,DS,63,994,02SEP2008,10SEP2008,N,W,13.6,-27.2
2008,JULIO,EP,DS,52,998,23AUG2008,27AUG2008,N,W,21.9,-109.8
2008,KALMAEGI,WP,ET,75,970,13JUL2008,24JUL2008,N,E,23.2,122.3
2008,KAMBA,SI,TS,115,930,06MAR2008,14MAR2008,S,E,-18.2,78.5
2008,KAMMURI,WP,TS,58,975,03AUG2008,08AUG2008,N,E,20.9,113.9
2008,KARINA,EP,DS,40,1000,02SEP2008,03SEP2008,N,W,19.2,-111
2008,KHAI-MUK,NI,NR,46,994,13NOV2008,16NOV2008,N,E,14.5,83
2008,KIKA,EP,NR,40,1007,04AUG2008,14AUG2008,N,W,10.4,-147.2
2008,KYLE,NA,ET,86,984,25SEP2008,30SEP2008,N,W,39.4,-68.2
2008,LAURA,NA,ET,81,990,26SEP2008,04OCT2008,N,W,37.5,-38
2008,LEE-ARIEL,SI,TS,58,984,11NOV2007,28NOV2007,S,E,-10.2,90.5
2008,LOLA,SI,TS,40,994,18MAR2008,31MAR2008,S,E,-15.3,59.9
2008,LOWELL,EP,TS,52,998,06SEP2008,11SEP2008,N,W,16.9,-107.5
2008,MARCO,NA,TS,63,998,06OCT2008,07OCT2008,N,W,19.7,-95.2
2008,MARIE,EP,DS,81,984,01OCT2008,19OCT2008,N,W,17.7,-122.2
2008,MATMO,WP,TS,58,992,14MAY2008,17MAY2008,N,E,25.3,132.8
2008,MAYSAK,WP,TS,58,985,05NOV2008,13NOV2008,N,E,17,115.1
2008,MEKKHALA,WP,TS,52,990,27SEP2008,30SEP2008,N,E,17.2,108
2008,MELANIE,SI,NR,69,962,26DEC2007,02JAN2008,S,E,-17.3,116.8
2008,NAKRI,WP,ET,115,930,26MAY2008,05JUN2008,N,E,16.2,135.5
2008,NANA,NA,DS,40,1004,12OCT2008,15OCT2008,N,W,16,-37.1
2008,NARGIS,NI,NR,104,962,27APR2008,03MAY2008,N,E,16,93.5
2008,NEOGURI,WP,TS,92,960,13APR2008,19APR2008,N,E,15.9,112
2008,NICHOLAS,SI,NR,92,948,11FEB2008,20FEB2008,S,E,-17.08,118.01
2008,NISHA,NI,NR,52,996,25NOV2008,27NOV2008,N,E,10.5,80
2008,NONAME,SI,NR,46,992,29JUL2007,31JUL2007,S,E,-10.4,90.4
2008,NORBERT,EP,TS,132,945,04OCT2008,12OCT2008,N,W,16.4,-110.9
2008,NOUL,WP,TS,46,994,14NOV2008,17NOV2008,N,E,11.3,111
2008,NURI,WP,TS,86,955,17AUG2008,23AUG2008,N,E,17.6,125.5
2008,ODILE,EP,DS,58,997,08OCT2008,13OCT2008,N,W,13.8,-96.2
2008,OMAR,NA,DS,132,958,13OCT2008,21OCT2008,N,W,18.2,-63.9
2008,OPHELIA,SI,NR,63,985,28FEB2008,07MAR2008,S,E,-16.5,120.6
2008,PALOMA,NA,DS,144,944,05NOV2008,14NOV2008,N,W,19.8,-79.6
2008,PANCHO,SI,NR,109,934,23MAR2008,30MAR2008,S,E,-19.32,105.8
2008,PHANFONE,WP,ET,58,996,09AUG2008,11AUG2008,N,E,35,160.3
2008,POLO,EP,TS,46,1003,02NOV2008,05NOV2008,N,W,8.6,-111.7
2008,RAMMASUN,WP,ET,121,915,07MAY2008,14MAY2008,N,E,16.8,132
2008,RASHMI,NI,NR,52,984,25OCT2008,27OCT2008,N,E,21.5,89.5
2008,ROSIE,SI,NR,58,988,20APR2008,24APR2008,S,E,-10.6,104.8
2008,SEVEN,NI,NR,35,1004,04DEC2008,07DEC2008,N,E,7.5,88.5
2008,SEVENTEEN,EP,DS,35,1008,23OCT2008,27OCT2008,N,W,13,-104.9
2008,SINLAKU,WP,ET,115,935,08SEP2008,23SEP2008,N,E,20.6,124.3
2008,SIXTEEN,NA,DS,29,1004,14OCT2008,16OCT2008,N,W,15.5,-82.8
2008,THREE,NI,NR,35,1000,19OCT2008,22OCT2008,N,E,10.5,54.5
2008,TWO,NI,NR,35,986,15SEP2008,19SEP2008,N,E,20,87.5
2008,VONGFONG,WP,ET,58,990,13AUG2008,18AUG2008,N,E,33.7,143
2009,,NI,NR,35,988,23JUN2009,07SEP2009,N,E,21,88
2009,AILA,NI,NR,69,968,23MAY2009,26MAY2009,N,E,22,88
2009,ANA,NA,TS,40,1003,10AUG2009,16AUG2009,N,W,14.4,-33.3
2009,ANDRES,EP,TS,81,984,21JUN2009,24JUN2009,N,W,17.2,-103.1
2009,ANIKA,SI,NR,58,990,17NOV2008,22NOV2008,S,E,-12.7,100.3
2009,ASMA,SI,TS,52,988,15OCT2008,24OCT2008,S,E,-12.1,62
2009,BIJLI,NI,NR,46,996,14APR2009,17APR2009,N,E,15.5,86.5
2009,BILL,NA,ET,132,943,15AUG2009,26AUG2009,N,W,17.6,-54.2
2009,BILLY,SI,NR,109,950,15DEC2008,03JAN2009,S,E,-17.6,117.9
2009,BLANCA,EP,DS,52,998,06JUL2009,12JUL2009,N,W,18,-113.4
2009,CARLOS,EP,TS,104,971,10JUL2009,16JUL2009,N,W,10.1,-128.3
2009,CHAN-HOM,WP,TS,75,975,02MAY2009,13MAY2009,N,E,14.8,115.9
2009,CHARLOTTE,SP,NR,52,986,10JAN2009,12JAN2009,S,E,-16.15,140.6
2009,CHOI-WAN,WP,ET,121,915,12SEP2009,20SEP2009,N,E,17.9,145
2009,CINDA,SI,TS,58,985,13DEC2008,24DEC2008,S,E,-12.2,66.8
2009,CLAUDETTE,NA,TS,58,1005,16AUG2009,17AUG2009,N,W,29.1,-85.1
2009,DANNY,NA,TS,58,1006,26AUG2009,29AUG2009,N,W,25.9,-71.2
2009,DOLORES,EP,DS,58,997,14JUL2009,20JUL2009,N,W,17,-117.2
2009,DOMINIC,SI,NR,63,976,24JAN2009,27JAN2009,S,E,-20.7,115.3
2009,DONGO,SI,ET,69,978,07JAN2009,14JAN2009,S,E,-40.7,85.5
2009,DUJUAN,WP,ET,58,980,02SEP2009,11SEP2009,N,E,20,132.4
2009,EIGHT,NA,TS,35,1008,25SEP2009,26SEP2009,N,W,16.1,-31.1
2009,ELLIE,SP,NR,46,988,31JAN2009,01FEB2009,S,E,-16.59,147.6
2009,ENRIQUE,EP,DS,63,994,03AUG2009,08AUG2009,N,W,14.3,-116.3
2009,ERIC,SI,TS,58,991,16JAN2009,22JAN2009,S,E,-33.1,58.4
2009,ERIKA,NA,DS,52,1004,01SEP2009,04SEP2009,N,W,16.7,-57.3
2009,ETAU,WP,ET,46,992,08AUG2009,15AUG2009,N,E,30,134.4
2009,FANELE,SI,TS,115,930,17JAN2009,26JAN2009,S,E,-20.2,42.6
2009,FELICIA,EP,DS,144,935,03AUG2009,11AUG2009,N,W,14.7,-130.1
2009,FRED,NA,DS,121,958,07SEP2009,19SEP2009,N,W,13.6,-32.1
2009,FREDDY,SI,NR,52,992,03FEB2009,13FEB2009,S,E,-16.08,110.28
2009,GABRIELLE,SI,NR,40,996,28FEB2009,06MAR2009,S,E,-10.9,101.2
2009,GAEL,SI,TS,115,930,01FEB2009,12FEB2009,S,E,-19.5,51.8
2009,GONI,WP,TS,46,990,01AUG2009,10AUG2009,N,E,21.3,114
2009,GRACE,NA,ET,63,986,27SEP2009,06OCT2009,N,W,46,-43.2
2009,GUILLERMO,EP,ET,127,954,12AUG2009,23AUG2009,N,W,18.7,-132.6
2009,HAMISH,SP,NR,132,924,05MAR2009,11MAR2009,S,E,-18.54,149.35
2009,HENRI,NA,DS,52,1005,06OCT2009,11OCT2009,N,W,18.3,-55.7
2009,HETTIE,SP,NR,40,995,25JAN2009,29JAN2009,S,W,-21.3,-177.4
2009,HILDA,EP,DS,63,995,21AUG2009,31AUG2009,N,W,14.2,-143.6
2009,HINA,SI,ET,66,976,20FEB2009,02MAR2009,S,E,-16,78.4
2009,IDA,NA,ET,104,975,04NOV2009,11NOV2009,N,W,23,-86.5
2009,IGNACIO,EP,DS,52,999,24AUG2009,28AUG2009,N,W,18.3,-118.9
2009,ILSA,SI,NR,104,958,15MAR2009,24MAR2009,S,E,-16.3,106.9
2009,INNIS,SP,NR,46,990,13FEB2009,18FEB2009,S,E,-23.4,162.4
2009,IZILDA,SI,TS,69,978,22MAR2009,29MAR2009,S,E,-23.7,42.5
2009,JADE,SI,ET,81,948,03APR2009,12APR2009,S,E,-35.8,57.7
2009,JASPER,SP,NR,58,985,23MAR2009,24MAR2009,S,E,-16.05,157.9
2009,JIMENA,EP,DS,155,931,28AUG2009,05SEP2009,N,W,18.2,-108.9
2009,JONI,SP,NR,63,980,10MAR2009,13MAR2009,S,W,-24,-159.3
2009,KEN,SP,NR,58,985,16MAR2009,19MAR2009,S,W,-24.8,-161
2009,KETSANA,WP,TS,81,960,25SEP2009,30SEP2009,N,E,15.8,111.9
2009,KEVIN,EP,DS,52,1000,27AUG2009,06SEP2009,N,W,13.9,-122
2009,KIRRILY,SI,NR,40,999,17APR2009,01MAY2009,S,E,-7.4,134.9
2009,KOPPU,WP,TS,75,975,13SEP2009,15SEP2009,N,E,21.5,113.1
2009,KROVANH,WP,ET,69,975,28AUG2009,02SEP2009,N,E,32.7,140
2009,KUJIRA,WP,ET,98,940,01MAY2009,13MAY2009,N,E,17.1,131
2009,LANA,EP,DS,63,995,30JUL2009,03AUG2009,N,W,13.8,-146.9
2009,LIN,SP,NR,69,975,02APR2009,06APR2009,S,W,-21.4,-175.2
2009,LINDA,EP,DS,81,985,06SEP2009,15SEP2009,N,W,16.8,-129.2
2009,LINFA,WP,ET,69,975,17JUN2009,30JUN2009,N,E,20.5,117.3
2009,LUPIT,WP,ET,109,930,14OCT2009,30OCT2009,N,E,18,134.2
2009,MARTY,EP,DS,46,1002,15SEP2009,22SEP2009,N,W,18.8,-112.5
2009,MELOR,WP,ET,127,910,29SEP2009,11OCT2009,N,E,17,140.9
2009,MIRINAE,WP,TS,92,955,25OCT2009,02NOV2009,N,E,16.2,135.5
2009,MOLAVE,WP,TS,75,975,15JUL2009,19JUL2009,N,E,21,119.6
2009,MORAKOT,WP,ET,86,945,02AUG2009,12AUG2009,N,E,23.4,124.6
2009,MUJIGAE,WP,TS,46,994,09SEP2009,12SEP2009,N,E,19.8,109
2009,NANGKA,WP,TS,46,994,22JUN2009,26JUN2009,N,E,12.3,124.2
2009,NEKI,EP,TS,127,950,18OCT2009,27OCT2009,N,W,18.3,-166.7
2009,NEPARTAK,WP,ET,52,992,08OCT2009,15OCT2009,N,E,23.2,143.8
2009,NIDA,WP,TS,132,905,21NOV2009,03DEC2009,N,E,13.6,141.4
2009,NINE,EP,DS,35,1006,09AUG2009,15AUG2009,N,W,14.4,-120.2
2009,NORA,EP,DS,58,997,22SEP2009,29SEP2009,N,W,17.1,-118.9
2009,OLAF,EP,DS,46,996,01OCT2009,04OCT2009,N,W,20.4,-117.4
2009,ONE,NA,DS,35,1006,26MAY2009,30MAY2009,N,W,37.5,-70.3
2009,ONE,EP,TS,35,1003,17JUN2009,19JUN2009,N,W,17.9,-108.1
2009,PARMA,WP,TS,115,930,27SEP2009,14OCT2009,N,E,11.8,131.1
2009,PATRICIA,EP,DS,58,996,11OCT2009,15OCT2009,N,W,18.8,-109.5
2009,PHYAN,NI,NR,52,988,09NOV2009,11NOV2009,N,E,17,72
2009,RICK,EP,TS,178,906,15OCT2009,21OCT2009,N,W,15.2,-106.6
2009,SOUDELOR,WP,TS,40,992,09JUL2009,12JUL2009,N,E,19.8,115.4
2009,TD0813,EP,NR,40,1008,08AUG2009,13AUG2009,N,W,13.9,-171.3
2009,THREE,SI,TS,40,995,13NOV2008,20NOV2008,S,E,-9.4,82.4
2009,TWO_C,EP,TS,35,1007,26AUG2009,29AUG2009,N,W,14.5,-176.3
2009,VAMCO,WP,ET,104,945,16AUG2009,26AUG2009,N,E,18.6,157.4
2009,WARD,NI,NR,52,996,10DEC2009,15DEC2009,N,E,9.5,84.5
2010,,NI,NR,35,995,07OCT2010,08DEC2010,N,E,19,87
2010,AGATHA,EP,DS,46,1001,28MAY2010,30MAY2010,N,W,13.9,-92.5
2010,ALEX,NA,TS,109,946,24JUN2010,02JUL2010,N,W,24.2,-97.7
2010,ANJA,SI,TS,104,950,13NOV2009,20NOV2009,S,E,-13.1,69.9
2010,BANDU,NI,NR,46,994,19MAY2010,22MAY2010,N,E,12.5,51.5
2010,BLAS,EP,DS,63,994,15JUN2010,23JUN2010,N,W,16.5,-109.6
2010,BONGANI,SI,TS,46,996,20NOV2009,26NOV2009,S,E,-8.4,53.9
2010,BONNIE,NA,DS,46,1005,22JUL2010,25JUL2010,N,W,23.7,-77.5
2010,CELIA,EP,DS,161,921,18JUN2010,30JUN2010,N,W,12.9,-115.4
2010,CHABA,WP,ET,109,930,23OCT2010,01NOV2010,N,E,24.8,129.2
2010,CHANTHU,WP,TS,81,970,17JUL2010,23JUL2010,N,E,20.5,111.5
2010,CLEO,SI,TS,121,930,05DEC2009,17DEC2009,S,E,-11,75.6
2010,COLIN,NA,TS,58,1005,02AUG2010,08AUG2010,N,W,25,-66.1
2010,CONSON,WP,TS,81,970,11JUL2010,18JUL2010,N,E,17.6,110.2
2010,DANIELLE,NA,ET,132,942,21AUG2010,03SEP2010,N,W,27.1,-60.1
2010,DARBY,EP,DS,121,959,20JUN2010,29JUN2010,N,W,13.6,-101.3
2010,DAVID,SI,TS,52,987,12DEC2009,31DEC2009,S,E,-13.1,67
2010,DIANMU,WP,ET,58,985,07AUG2010,13AUG2010,N,E,26.4,125.6
2010,EARL,NA,ET,144,927,24AUG2010,06SEP2010,N,W,28.6,-74.3
2010,EDZANI,SI,ET,138,910,04JAN2010,15JAN2010,S,E,-16.1,77
2010,EIGHT,EP,DS,35,1003,20AUG2010,23AUG2010,N,W,18.2,-107.2
2010,ESTELLE,EP,DS,63,994,04AUG2010,10AUG2010,N,W,17.3,-109.2
2010,FAMI,SI,TS,52,990,01FEB2010,03FEB2010,S,E,-20.8,43.6
2010,FANAPI,WP,TS,109,930,14SEP2010,21SEP2010,N,E,23.8,123.8
2010,FIONA,NA,DS,63,998,30AUG2010,04SEP2010,N,W,19.5,-62.5
2010,FIVE,NA,DS,35,1007,10AUG2010,18AUG2010,N,W,25.9,-83.7
2010,FRANK,EP,DS,92,978,21AUG2010,29AUG2010,N,W,17.9,-109.9
2010,GASTON,NA,DS,40,1005,01SEP2010,08SEP2010,N,W,12.7,-35
2010,GELANE,SI,TS,127,930,15FEB2010,25FEB2010,S,E,-17.4,62.1
2010,GEORGETTE,EP,TS,40,999,20SEP2010,23SEP2010,N,W,20.1,-108.6
2010,GIRI,NI,NR,121,950,20OCT2010,23OCT2010,N,E,19.5,93.5
2010,HERMINE,NA,DS,69,989,05SEP2010,10SEP2010,N,W,25.3,-97.4
2010,HERMINE,EP,DS,35,1004,03SEP2010,05SEP2010,N,W,14.9,-94.1
2010,HUBERT,SI,TS,63,985,07MAR2010,15MAR2010,S,E,-21,48.5
2010,IGOR,NA,ET,155,924,08SEP2010,23SEP2010,N,W,18.9,-53.5
2010,IMANI,SI,TS,81,965,20MAR2010,28MAR2010,S,E,-19.3,85.5
2010,JAL,NI,NR,69,988,04NOV2010,08NOV2010,N,E,11,84.5
2010,JOEL,SI,TS,69,990,22MAY2010,29MAY2010,S,E,-25.6,43.9
2010,JULIA,NA,DS,138,948,12SEP2010,24SEP2010,N,W,17.7,-32.2
2010,KARL,NA,TS,127,956,13SEP2010,18SEP2010,N,W,19.6,-95.6
2010,KOMPASU,WP,ET,92,960,28AUG2010,06SEP2010,N,E,25.1,129.4
2010,LAILA,NI,NR,63,986,17MAY2010,21MAY2010,N,E,13.5,81.5
2010,LAURENCE,SI,NR,127,925,08DEC2009,23DEC2009,S,E,-15.22,124.4
2010,LIONROCK,WP,TS,58,985,27AUG2010,04SEP2010,N,E,20.8,116.7
2010,LISA,NA,DS,86,982,20SEP2010,29SEP2010,N,W,20.4,-27.8
2010,MAGDA,SI,NR,81,975,18JAN2010,24JAN2010,S,E,-15.6,124.5
2010,MALAKAS,WP,ET,98,945,20SEP2010,27SEP2010,N,E,30.9,142.8
2010,MALOU,WP,TS,58,992,01SEP2010,10SEP2010,N,E,31.4,126.5
2010,MATTHEW,NA,DS,58,998,23SEP2010,26SEP2010,N,W,14.6,-83
2010,MEGI,WP,TS,144,885,13OCT2010,24OCT2010,N,E,17.6,124.2
2010,MERANTI,WP,ET,63,985,07SEP2010,14SEP2010,N,E,24.3,118.8
2010,MICK,SP,NR,69,975,12DEC2009,16DEC2009,S,W,-17.3,177.3
2010,MINDULLE,WP,TS,52,985,22AUG2010,25AUG2010,N,E,18,107.3
2010,NAMTHEUN,WP,TS,40,996,29AUG2010,31AUG2010,N,E,25.9,122
2010,NEVILLE,SP,NR,40,995,19JAN2010,21JAN2010,S,E,-14.65,147.25
2010,NICOLE,NA,ET,46,994,28SEP2010,30SEP2010,N,W,21,-82.7
2010,NISHA,SP,NR,46,990,26JAN2010,29JAN2010,S,W,-19.8,-163.8
2010,OLGA,SP,NR,58,983,21JAN2010,30JAN2010,S,E,-16.15,148.25
2010,OLI,SP,NR,115,925,29JAN2010,08FEB2010,S,W,-18.4,-152.4
2010,OMAIS,WP,TS,40,998,22MAR2010,26MAR2010,N,E,13.6,133.4
2010,OTTO,NA,DS,86,976,06OCT2010,17OCT2010,N,W,27.2,-61.7
2010,PAT,SP,NR,86,960,06FEB2010,11FEB2010,S,W,-18.1,-159.3
2010,PAUL,SP,NR,81,971,24MAR2010,02APR2010,S,E,-13.3,135.94
2010,PAULA,NA,DS,104,981,11OCT2010,15OCT2010,N,W,18.8,-85.9
2010,PHET,NI,NR,98,964,31MAY2010,07JUN2010,N,E,18,60.5
2010,RENE,SP,NR,98,945,09FEB2010,19FEB2010,S,W,-16.6,-171.4
2010,RICHARD,NA,DS,98,977,19OCT2010,26OCT2010,N,W,17.2,-88.2
2010,ROBYN,SI,NR,69,980,01APR2010,07APR2010,S,E,-15.6,91.4
2010,SEAN,SI,NR,63,988,20APR2010,26APR2010,S,E,-15.1,113.3
2010,SEVENTEEN,SP,NR,40,995,20FEB2010,28FEB2010,S,W,-16.6,-163.2
2010,SHARY,NA,ET,75,989,28OCT2010,30OCT2010,N,W,31.3,-64
2010,SIX,EP,DS,35,1006,14JUL2010,18JUL2010,N,W,14.5,-105.6
2010,TD1219,EP,NR,52,997,17DEC2010,22DEC2010,N,W,20.4,-178.9
2010,TEN,EP,DS,35,1003,03SEP2010,05SEP2010,N,W,19.3,-109
2010,TOMAS,NA,ET,98,982,29OCT2010,10NOV2010,N,W,13.4,-61.2
2010,TOMAS,SP,NR,115,925,10MAR2010,20MAR2010,S,W,-15.1,-179.5
2010,TWO,NA,DS,35,1005,07JUL2010,10JUL2010,N,W,22.8,-92.8
2010,TWO,EP,TS,35,1007,16JUN2010,17JUN2010,N,W,14.9,-95.9
2010,ULUI,SP,NR,121,937,14MAR2010,20MAR2010,S,E,-12.85,160
2011,,NI,NR,40,978,02FEB2011,23SEP2011,N,E,22.8,88.5
2011,,NA,ET,46,1002,31AUG2011,03SEP2011,N,W,37.4,-63.7
2011,920102011,SI,ET,58,985,11APR2011,16APR2011,S,E,-32.3,47.1
2011,ABELE,SI,NR,81,974,28NOV2010,04DEC2010,S,E,-17.2,88.6
2011,ADRIAN,EP,DS,138,944,07JUN2011,14JUN2011,N,W,14.5,-105.3
2011,AERE,WP,ET,46,978,06MAY2011,15MAY2011,N,E,15.1,123.1
2011,ANGGREK,SI,NR,46,995,29OCT2010,05NOV2010,S,E,-11.2,98.3
2011,ANTHONY,SP,NR,58,989,23JAN2011,30JAN2011,S,E,-19.9,148.2
2011,ARLENE,NA,TS,63,993,28JUN2011,01JUL2011,N,W,21.6,-97
2011,ATU,SP,NR,104,940,16FEB2011,27FEB2011,S,W,-17.2,169.5
2011,BANYAN,WP,TS,40,1002,09OCT2011,14OCT2011,N,E,7.7,128.9
2011,BEATRIZ,EP,TS,92,977,18JUN2011,22JUN2011,N,W,18.5,-104
2011,BIANCA,SI,NR,109,949,21JAN2011,30JAN2011,S,E,-22.8,110.11
2011,BINGIZA,SI,ET,98,957,06FEB2011,21FEB2011,S,E,-15.5,53
2011,BRET,NA,DS,69,995,16JUL2011,23JUL2011,N,W,27.8,-77.1
2011,BUNE,SP,NR,81,967,23MAR2011,02APR2011,S,W,-22.5,-179.5
2011,CALVIN,EP,DS,81,984,07JUL2011,14JUL2011,N,W,16.7,-109.1
2011,CARLOS,SI,NR,75,969,14FEB2011,27FEB2011,S,E,-25.43,107.6
2011,CHERONO,SI,TS,46,993,13MAR2011,25MAR2011,S,E,-16.1,73.5
2011,CINDY,NA,DS,69,994,20JUL2011,23JUL2011,N,W,41.3,-46.1
2011,DIANNE,SI,NR,86,960,14FEB2011,23FEB2011,S,E,-22.73,107.76
2011,DON,NA,DS,52,997,27JUL2011,30JUL2011,N,W,24.6,-91.9
2011,DORA,EP,DS,155,929,18JUL2011,26JUL2011,N,W,16.9,-106.5
2011,EIGHT,EP,DS,35,1002,31AUG2011,02SEP2011,N,W,17.1,-101.9
2011,EMILY,NA,DS,52,1003,02AUG2011,07AUG2011,N,W,16,-66.2
2011,ERROL,SI,NR,63,986,12APR2011,18APR2011,S,E,-11.32,124.81
2011,EUGENE,EP,DS,138,942,30JUL2011,10AUG2011,N,W,15.9,-115.3
2011,FERNANDA,EP,DS,69,992,14AUG2011,21AUG2011,N,W,12.9,-139.5
2011,FIVE,NI,NR,35,998,26NOV2011,01DEC2011,N,E,13.5,70
2011,FOUR,NI,NR,35,1000,06NOV2011,10NOV2011,N,E,13.5,60
2011,FRANKLIN,NA,ET,46,1004,12AUG2011,16AUG2011,N,W,38.6,-59
2011,GERT,NA,DS,63,1000,13AUG2011,17AUG2011,N,W,31.6,-63.2
2011,GREG,EP,DS,86,979,16AUG2011,23AUG2011,N,W,18.3,-110.8
2011,HAIMA,WP,TS,46,985,16JUN2011,25JUN2011,N,E,20.3,113.1
2011,HAITANG,WP,TS,40,996,24SEP2011,27SEP2011,N,E,16.4,113.1
2011,HARVEY,NA,TS,63,994,19AUG2011,22AUG2011,N,W,17,-88.3
2011,HILARY,EP,DS,144,942,21SEP2011,03OCT2011,N,W,16.2,-102.7
2011,IRENE,NA,ET,121,942,21AUG2011,30AUG2011,N,W,21.9,-73.3
2011,IRWIN,EP,DS,98,976,04OCT2011,18OCT2011,N,W,13.8,-120.5
2011,JOSE,NA,DS,46,1006,26AUG2011,29AUG2011,N,W,29.8,-65.5
2011,JOVA,EP,TS,127,955,05OCT2011,12OCT2011,N,W,16.5,-106.5
2011,KATIA,NA,ET,138,942,28AUG2011,12SEP2011,N,W,25.6,-64
2011,KEILA,NI,NR,40,996,29OCT2011,04NOV2011,N,E,16,55
2011,KENNETH,EP,DS,144,940,18NOV2011,26NOV2011,N,W,12.9,-113.4
2011,KULAP,WP,TS,40,1000,06SEP2011,11SEP2011,N,E,21.2,135.3
2011,LEE,NA,ET,58,986,02SEP2011,06SEP2011,N,W,29,-92
2011,MA-ON,WP,ET,109,935,11JUL2011,31JUL2011,N,E,21.2,137.9
2011,MARIA,NA,TS,81,983,06SEP2011,16SEP2011,N,W,36.8,-64.8
2011,MEARI,WP,ET,69,975,20JUN2011,27JUN2011,N,E,23.6,125
2011,MERBOK,WP,ET,58,980,02AUG2011,12AUG2011,N,E,28.1,154
2011,MUIFA,WP,ET,109,930,27JUL2011,15AUG2011,N,E,16.6,132.4
2011,NALGAE,WP,TS,109,935,26SEP2011,05OCT2011,N,E,16.8,122.7
2011,NANMADOL,WP,TS,115,925,21AUG2011,31AUG2011,N,E,16.7,123.9
2011,NATE,NA,DS,75,994,06SEP2011,12SEP2011,N,W,19.7,-92.3
2011,NESAT,WP,TS,92,950,23SEP2011,30SEP2011,N,E,16.2,122.9
2011,NOCK-TEN,WP,TS,58,985,24JUL2011,31JUL2011,N,E,18.1,115.5
2011,NONAME,SI,NR,35,993,15DEC2010,05JAN2011,S,E,-18.2,109
2011,NORU,WP,ET,46,982,02SEP2011,09SEP2011,N,E,24.7,151.4
2011,ONE,NI,NR,29,996,11JUN2011,12JUN2011,N,E,20,71.5
2011,OPHELIA,NA,ET,138,940,20SEP2011,04OCT2011,N,W,32.8,-62.5
2011,PHILIPPE,NA,ET,92,976,23SEP2011,09OCT2011,N,W,28.2,-59.7
2011,RINA,NA,DS,115,966,22OCT2011,29OCT2011,N,W,17.3,-84.2
2011,ROKE,WP,ET,98,940,09SEP2011,24SEP2011,N,E,30.3,133.6
2011,SARIKA,WP,TS,46,996,08JUN2011,11JUN2011,N,E,17.3,117.9
2011,SEAN,NA,ET,63,982,06NOV2011,12NOV2011,N,W,27.9,-70.4
2011,SONCA,WP,ET,81,970,14SEP2011,21SEP2011,N,E,34.6,144.3
2011,SONGDA,WP,ET,121,920,19MAY2011,02JUN2011,N,E,15.6,125.8
2011,TALAS,WP,ET,58,970,23AUG2011,07SEP2011,N,E,22.6,139.5
2011,TASHA,SP,NR,46,993,24DEC2010,25DEC2010,S,E,-17,146.2
2011,TEN,NA,DS,35,1006,25AUG2011,27AUG2011,N,W,12.3,-29
2011,THANE,NI,NR,86,969,25DEC2011,30DEC2011,N,E,12,82.5
2011,TOKAGE,WP,TS,40,1000,13JUL2011,15JUL2011,N,E,14.2,132.9
2011,TWELVE,EP,DS,35,1004,06OCT2011,13OCT2011,N,W,13.1,-93.8
2011,TWENTY,SI,NR,35,994,26MAR2011,08APR2011,S,E,-13.5,127.7
2011,TWO,NI,NR,6,1000,19OCT2011,20OCT2011,N,E,20.5,91.5
2011,VANIA,SP,NR,63,973,09JAN2011,15JAN2011,S,E,-19.8,167.9
2011,VINCE,SI,NR,46,986,09JAN2011,16JAN2011,S,E,-15.8,108
2011,WASHI,WP,TS,58,992,13DEC2011,19DEC2011,N,E,7.9,126.9
2011,WILMA,SP,NR,115,939,20JAN2011,30JAN2011,S,W,-23.2,176
2011,YASI,SP,NR,127,929,28JAN2011,03FEB2011,S,E,-17.1,148.1
2011,ZAKA,SP,NR,58,985,05FEB2011,08FEB2011,S,W,-25.7,-177.2
2011,ZELIA,SP,NR,115,943,12JAN2011,18JAN2011,S,E,-18.5,158.05
2012,,NI,NR,35,1002,10OCT2012,11OCT2012,N,E,22,91
2012,,SP,NR,35,994,18DEC2011,25DEC2011,S,E,-15.3,156.6
2012,ALBERTO,NA,DS,58,995,19MAY2012,23MAY2012,N,W,32.1,-78.1
